ts,sym,digit,sigma,ct,bar,p,ev,stake,rtt_ms,cid,status,pnl,lag
11:30:10,JD100,,3.971,DIGITUNDER,5,0.5237,0.0228,0.46,126,3616855259,lost,-0.46,1
11:30:13,JD100,,3.972,DIGITOVER,4,0.5237,0.0228,0.46,98,3616856379,lost,-0.46,1
11:30:15,JD100,,3.966,DIGITUNDER,5,0.5205,0.0166,0.46,120,3616869239,lost,-0.46,1
11:30:17,JD100,,3.967,DIGITOVER,4,0.5205,0.0166,0.46,130,3616870379,lost,-0.46,1
11:30:19,JD100,,3.966,DIGITOVER,4,0.5236,0.0226,0.47,138,3616872699,lost,-0.47,1
11:30:22,JD100,,3.967,DIGITUNDER,5,0.5205,0.0166,0.46,107,3616873939,won,0.38,1
11:30:24,JD100,,3.967,DIGITUNDER,5,0.5236,0.0226,0.46,108,3616875379,lost,-0.46,1
11:30:26,JD100,,3.969,DIGITOVER,4,0.5236,0.0226,0.46,127,3616876959,won,0.38,1
11:30:28,JD100,,3.969,DIGITOVER,4,0.5236,0.0226,0.46,136,3616879699,won,0.38,1
11:30:30,JD100,,3.969,DIGITOVER,4,0.5236,0.0226,0.46,107,3616880539,won,0.38,1
11:30:32,JD100,,3.969,DIGITUNDER,5,0.5206,0.0166,0.46,114,3616883419,lost,-0.46,1
11:30:34,JD100,,3.969,DIGITOVER,4,0.5220,0.0194,0.46,141,3616884579,lost,-0.46,1
11:30:36,JD100,,3.970,DIGITUNDER,5,0.5206,0.0166,0.46,111,3616885919,lost,-0.46,1
11:30:38,JD100,,3.973,DIGITOVER,4,0.5220,0.0194,0.46,97,3616887299,won,0.38,1
11:30:40,JD100,,3.973,DIGITOVER,4,0.5205,0.0166,0.46,113,3616888179,won,0.38,1
11:30:42,JD100,,3.972,DIGITOVER,4,0.5236,0.0227,0.46,114,3616889679,lost,-0.46,1
11:30:44,JD100,,3.972,DIGITUNDER,5,0.5236,0.0226,0.46,110,3616890879,won,0.38,1
11:30:47,JD100,,3.967,DIGITOVER,4,0.5205,0.0166,0.46,114,3616894839,lost,-0.46,1
11:30:49,JD100,,3.969,DIGITOVER,4,0.5205,0.0165,0.46,122,3616901279,won,0.38,1
11:30:51,JD100,,3.969,DIGITOVER,4,0.5219,0.0194,0.46,106,3616902699,lost,-0.46,1
11:30:53,JD100,,3.971,DIGITUNDER,5,0.5219,0.0193,0.46,111,3616904279,lost,-0.46,1
11:30:55,JD100,,3.972,DIGITOVER,4,0.5219,0.0193,0.46,112,3616906339,won,0.38,1
11:30:57,JD100,,3.980,DIGITUNDER,5,0.5236,0.0226,0.46,113,3616910459,lost,-0.46,1
11:30:59,JD100,,3.978,DIGITOVER,4,0.5204,0.0164,0.46,119,3616911699,won,0.38,1
11:31:01,JD100,,3.977,DIGITUNDER,5,0.5236,0.0226,0.46,108,3616917179,won,0.38,1
11:31:03,JD100,,3.975,DIGITOVER,4,0.5236,0.0226,0.46,107,3616924899,won,0.38,1
11:31:05,JD100,,3.972,DIGITUNDER,5,0.5204,0.0164,0.46,107,3616927719,lost,-0.46,1
11:31:07,JD100,,3.971,DIGITUNDER,5,0.5204,0.0163,0.46,109,3616930539,won,0.38,1
11:31:09,JD100,,3.978,DIGITOVER,4,0.5236,0.0226,0.46,103,3616935319,lost,-0.46,1
11:31:12,JD100,,3.978,DIGITUNDER,5,0.5204,0.0163,0.46,119,3616936779,won,0.38,1
11:31:14,JD100,,3.978,DIGITUNDER,5,0.5218,0.0191,0.46,132,3616938159,won,0.38,1
11:31:16,JD100,,3.973,DIGITUNDER,5,0.5218,0.0191,0.46,139,3616946199,won,0.38,1
11:31:18,JD100,,3.972,DIGITOVER,4,0.5235,0.0224,0.46,216,3616949479,lost,-0.46,1
11:31:20,JD100,,3.972,DIGITUNDER,5,0.5218,0.0191,0.46,132,3616950439,lost,-0.46,1
11:31:22,JD100,,3.978,DIGITUNDER,5,0.5203,0.0162,0.46,124,3616955259,won,0.38,1
11:31:24,JD100,,3.982,DIGITUNDER,5,0.5218,0.0191,0.46,109,3616956799,lost,-0.46,1
11:31:26,JD100,,3.985,DIGITOVER,4,0.5204,0.0163,0.46,104,3616959099,lost,-0.46,1
11:31:28,JD100,,3.986,DIGITUNDER,5,0.5203,0.0162,0.46,112,3616960899,lost,-0.46,1
11:31:30,JD100,,3.988,DIGITOVER,4,0.5203,0.0162,0.46,143,3616963159,won,0.38,1
11:31:32,JD100,,3.988,DIGITOVER,4,0.5235,0.0224,0.46,113,3616966339,won,0.38,1
11:31:34,JD100,,3.988,DIGITUNDER,5,0.5235,0.0225,0.46,103,3616973039,lost,-0.46,1
11:31:36,JD100,,3.989,DIGITOVER,4,0.5203,0.0162,0.46,98,3616974059,won,0.38,1
11:31:38,JD100,,3.990,DIGITUNDER,5,0.5203,0.0162,0.46,109,3616978159,won,0.38,1
11:31:41,JD100,,3.987,DIGITOVER,4,0.5235,0.0225,0.46,113,3616981439,won,0.38,1
11:31:43,JD100,,3.980,DIGITOVER,4,0.5203,0.0162,0.46,100,3616984219,lost,-0.46,1
11:31:45,JD100,,3.978,DIGITOVER,4,0.5203,0.0162,0.46,109,3616986819,won,0.38,1
11:31:47,JD100,,3.980,DIGITOVER,4,0.5218,0.0191,0.46,115,3616988659,won,0.38,1
11:31:49,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.46,99,3616990279,won,0.38,1
11:31:51,JD100,,3.977,DIGITOVER,4,0.5218,0.0191,0.46,94,3616991419,won,0.38,1
11:31:53,JD100,,3.977,DIGITUNDER,5,0.5218,0.0191,0.46,123,3616994179,lost,-0.46,1
11:31:55,JD100,,3.978,DIGITOVER,4,0.5218,0.0191,0.46,116,3616995459,lost,-0.46,1
11:31:57,JD100,,3.977,DIGITUNDER,5,0.5236,0.0226,0.46,107,3616998759,won,0.38,1
11:31:59,JD100,,3.974,DIGITUNDER,5,0.5236,0.0226,0.46,123,3617001159,lost,-0.46,1
11:32:01,JD100,,3.976,DIGITOVER,4,0.5204,0.0162,0.46,98,3617002099,lost,-0.46,1
11:32:03,JD100,,3.974,DIGITOVER,4,0.5203,0.0162,0.46,103,3617008179,lost,-0.46,1
11:32:05,JD100,,3.975,DIGITOVER,4,0.5236,0.0225,0.46,92,3617011939,won,0.38,1
11:32:08,JD100,,3.968,DIGITOVER,4,0.5236,0.0225,0.46,125,3617012599,lost,-0.46,1
11:32:10,JD100,,3.968,DIGITUNDER,5,0.5217,0.0189,0.46,126,3617014559,lost,-0.46,1
11:32:12,JD100,,3.966,DIGITUNDER,5,0.5203,0.0162,0.46,105,3617017059,won,0.38,1
11:32:14,JD100,,3.966,DIGITUNDER,5,0.5235,0.0225,0.46,111,3617020379,won,0.38,1
11:32:16,JD100,,3.965,DIGITUNDER,5,0.5217,0.0188,0.46,107,3617022099,won,0.38,1
11:32:18,JD100,,3.964,DIGITOVER,4,0.5217,0.0189,0.46,139,3617024379,won,0.38,1
11:32:20,JD100,,3.963,DIGITOVER,4,0.5217,0.0189,0.46,100,3617025919,won,0.38,1
11:32:22,JD100,,3.952,DIGITOVER,4,0.5236,0.0226,0.46,158,3617034399,lost,-0.46,1
11:32:24,JD100,,3.952,DIGITOVER,4,0.5217,0.0189,0.46,114,3617036819,won,0.38,1
11:32:26,JD100,,3.951,DIGITOVER,4,0.5236,0.0226,0.46,174,3617038659,won,0.38,1
11:32:28,JD100,,3.951,DIGITOVER,4,0.5204,0.0163,0.46,102,3617039579,won,0.38,1
11:32:30,JD100,,3.950,DIGITOVER,4,0.5236,0.0226,0.46,88,3617041639,lost,-0.46,1
11:32:32,JD100,,3.952,DIGITUNDER,5,0.5217,0.0190,0.46,116,3617042779,won,0.38,1
11:32:35,JD100,,3.949,DIGITUNDER,5,0.5236,0.0226,0.46,102,3617043859,won,0.38,1
11:32:37,JD100,,3.952,DIGITOVER,4,0.5217,0.0190,0.46,95,3617047479,lost,-0.46,1
11:32:39,JD100,,3.952,DIGITUNDER,5,0.5204,0.0163,0.46,94,3617048819,lost,-0.46,1
11:32:41,JD100,,3.955,DIGITUNDER,5,0.5217,0.0189,0.46,111,3617050999,won,0.38,1
11:32:43,JD100,,3.959,DIGITUNDER,5,0.5203,0.0162,0.46,178,3617052139,won,0.38,1
11:32:45,JD100,,3.959,DIGITUNDER,5,0.5203,0.0162,0.46,121,3617054359,won,0.38,1
11:32:47,JD100,,3.959,DIGITUNDER,5,0.5204,0.0163,0.46,109,3617055659,lost,-0.46,1
11:32:49,JD100,,3.961,DIGITOVER,4,0.5203,0.0162,0.46,151,3617057839,won,0.38,1
11:32:51,JD100,,3.972,DIGITOVER,4,0.5236,0.0226,0.46,128,3617061959,lost,-0.46,1
11:32:53,JD100,,3.974,DIGITUNDER,5,0.5236,0.0226,0.46,98,3617063119,won,0.38,1
11:32:55,JD100,,3.975,DIGITUNDER,5,0.5236,0.0226,0.46,101,3617068299,won,0.38,1
11:32:57,JD100,,3.975,DIGITUNDER,5,0.5203,0.0162,0.46,104,3617069479,won,0.38,1
11:32:59,JD100,,3.977,DIGITUNDER,5,0.5218,0.0191,0.46,94,3617071499,lost,-0.46,1
11:33:01,JD100,,3.978,DIGITOVER,4,0.5204,0.0163,0.46,106,3617072699,lost,-0.46,1
11:33:03,JD100,,3.978,DIGITUNDER,5,0.5218,0.0191,0.46,92,3617074279,lost,-0.46,1
11:33:05,JD100,,3.978,DIGITOVER,4,0.5236,0.0225,0.46,140,3617075499,lost,-0.46,1
11:33:08,JD100,,3.979,DIGITUNDER,5,0.5203,0.0162,0.46,104,3617076759,lost,-0.46,1
11:33:10,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.46,118,3617079679,won,0.38,1
11:33:12,JD100,,3.979,DIGITOVER,4,0.5236,0.0226,0.46,155,3617081139,lost,-0.46,1
11:33:14,JD100,,3.982,DIGITOVER,4,0.5203,0.0162,0.46,119,3617090739,won,0.38,1
11:33:16,JD100,,3.981,DIGITOVER,4,0.5218,0.0191,0.46,105,3617092679,lost,-0.46,1
11:33:18,JD100,,3.982,DIGITUNDER,5,0.5204,0.0163,0.47,113,3617094219,lost,-0.47,1
11:33:20,JD100,,3.981,DIGITOVER,4,0.5218,0.0191,0.47,116,3617095559,lost,-0.47,1
11:33:22,JD100,,3.981,DIGITOVER,4,0.5218,0.0191,0.47,119,3617104859,won,0.38,1
11:33:24,JD100,,3.981,DIGITOVER,4,0.5203,0.0162,0.47,147,3617107359,won,0.38,1
11:33:26,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.47,110,3617108519,won,0.38,1
11:33:28,JD100,,3.980,DIGITUNDER,5,0.5204,0.0163,0.46,152,3617111579,lost,-0.46,1
11:33:30,JD100,,3.980,DIGITOVER,4,0.5237,0.0227,0.46,230,3617114939,lost,-0.46,1
11:33:32,JD100,,3.979,DIGITUNDER,5,0.5236,0.0227,0.46,88,3617119599,won,0.38,1
11:33:35,JD100,,3.978,DIGITUNDER,5,0.5237,0.0227,0.46,118,3617120819,won,0.38,1
11:33:37,JD100,,3.977,DIGITUNDER,5,0.5204,0.0163,0.46,107,3617121859,lost,-0.46,1
11:33:39,JD100,,3.980,DIGITOVER,4,0.5219,0.0192,0.46,140,3617123659,won,0.38,1
11:33:41,JD100,,3.979,DIGITOVER,4,0.5237,0.0227,0.46,96,3617124759,lost,-0.46,1
11:33:43,JD100,,3.980,DIGITUNDER,5,0.5237,0.0227,0.46,99,3617127559,won,0.38,1
11:33:45,JD100,,3.979,DIGITUNDER,5,0.5237,0.0228,0.46,123,3617130739,won,0.38,1
11:33:47,JD100,,3.975,DIGITUNDER,5,0.5219,0.0193,0.46,107,3617131639,won,0.38,1
11:33:49,JD100,,3.975,DIGITOVER,4,0.5203,0.0162,0.46,117,3617134599,won,0.38,1
11:33:51,JD100,,3.976,DIGITOVER,4,0.5219,0.0193,0.46,134,3617135899,lost,-0.46,1
11:33:53,JD100,,3.978,DIGITUNDER,5,0.5237,0.0227,0.46,111,3617137119,won,0.38,1
11:33:55,JD100,,3.984,DIGITUNDER,5,0.5237,0.0227,0.46,110,3617141199,lost,-0.46,1
11:33:57,JD100,,3.979,DIGITOVER,4,0.5203,0.0162,0.46,118,3617143379,lost,-0.46,1
11:33:59,JD100,,3.979,DIGITUNDER,5,0.5219,0.0193,0.46,109,3617144259,won,0.38,1
11:34:01,JD100,,3.976,DIGITOVER,4,0.5237,0.0227,0.46,108,3617148279,won,0.38,1
11:34:04,JD100,,3.971,DIGITOVER,4,0.5219,0.0193,0.46,99,3617154419,won,0.38,1
11:34:06,JD100,,3.967,DIGITUNDER,5,0.5203,0.0162,0.46,95,3617158839,won,0.38,1
11:34:08,JD100,,3.967,DIGITOVER,4,0.5204,0.0163,0.46,141,3617161519,won,0.38,1
11:34:10,JD100,,3.966,DIGITOVER,4,0.5219,0.0193,0.46,108,3617163019,won,0.38,1
11:34:12,JD100,,3.966,DIGITOVER,4,0.5219,0.0193,0.46,153,3617164099,lost,-0.46,1
11:34:14,JD100,,3.968,DIGITUNDER,5,0.5237,0.0227,0.46,103,3617165579,won,0.38,1
11:34:16,JD100,,3.966,DIGITUNDER,5,0.5219,0.0193,0.46,97,3617166679,won,0.38,1
11:34:18,JD100,,3.965,DIGITUNDER,5,0.5219,0.0193,0.46,111,3617168099,lost,-0.46,1
11:34:20,JD100,,3.980,DIGITUNDER,5,0.5237,0.0227,0.46,94,3617171039,lost,-0.46,1
11:34:22,JD100,,3.978,DIGITUNDER,5,0.5236,0.0227,0.46,108,3617173639,lost,-0.46,1
11:34:24,JD100,,3.977,DIGITUNDER,5,0.5236,0.0226,0.46,105,3617176079,won,0.38,1
11:34:26,JD100,,3.977,DIGITUNDER,5,0.5236,0.0226,0.46,108,3617177139,lost,-0.46,1
11:34:28,JD100,,3.986,DIGITUNDER,5,0.5236,0.0226,0.46,100,3617185439,won,0.38,1
11:34:30,JD100,,3.985,DIGITOVER,4,0.5218,0.0192,0.46,116,3617188479,won,0.38,1
11:34:32,JD100,,3.985,DIGITOVER,4,0.5236,0.0226,0.46,117,3617190679,won,0.38,1
11:34:35,JD100,,3.985,DIGITOVER,4,0.5218,0.0192,0.46,118,3617193519,won,0.38,1
11:34:37,JD100,,3.984,DIGITOVER,4,0.5236,0.0226,0.46,132,3617195199,lost,-0.46,1
11:34:39,JD100,,3.985,DIGITUNDER,5,0.5236,0.0226,0.46,104,3617196919,lost,-0.46,1
11:34:41,JD100,,3.984,DIGITOVER,4,0.5205,0.0165,0.46,111,3617200679,won,0.38,1
11:34:43,JD100,,3.984,DIGITOVER,4,0.5236,0.0226,0.46,104,3617202119,lost,-0.46,1
11:34:45,JD100,,3.986,DIGITOVER,4,0.5236,0.0226,0.47,98,3617209319,lost,-0.47,1
11:34:47,JD100,,3.987,DIGITUNDER,5,0.5204,0.0164,0.47,143,3617210019,lost,-0.47,1
11:34:49,JD100,,3.987,DIGITOVER,4,0.5219,0.0192,0.47,106,3617211199,won,0.38,1
11:34:51,JD100,,3.987,DIGITOVER,4,0.5219,0.0192,0.47,151,3617212899,won,0.38,1
11:34:53,JD100,,3.987,DIGITOVER,4,0.5219,0.0192,0.47,106,3617214039,won,0.38,1
11:34:55,JD100,,3.995,DIGITOVER,4,0.5236,0.0227,0.47,111,3617215259,won,0.38,1
11:34:57,JD100,,3.995,DIGITOVER,4,0.5219,0.0193,0.47,104,3617216519,won,0.38,1
11:35:00,JD100,,3.995,DIGITOVER,4,0.5237,0.0227,0.47,118,3617217679,won,0.38,1
11:35:02,JD100,,3.993,DIGITUNDER,5,0.5237,0.0228,0.46,91,3617229019,lost,-0.46,1
11:35:04,JD100,,3.988,DIGITOVER,4,0.5205,0.0165,0.46,218,3617234399,won,0.38,1
11:35:06,JD100,,3.985,DIGITOVER,4,0.5237,0.0228,0.46,103,3617235419,won,0.38,1
11:35:08,JD100,,3.985,DIGITOVER,4,0.5205,0.0166,0.47,98,3617236639,lost,-0.47,1
11:35:10,JD100,,3.984,DIGITUNDER,5,0.5221,0.0196,0.47,135,3617239439,lost,-0.47,1
11:35:12,JD100,,3.985,DIGITOVER,4,0.5220,0.0196,0.47,97,3617241379,lost,-0.47,1
11:35:14,JD100,,3.982,DIGITOVER,4,0.5205,0.0166,0.47,114,3617246199,lost,-0.47,1
11:35:16,JD100,,3.983,DIGITUNDER,5,0.5205,0.0166,0.47,144,3617247399,won,0.38,1
11:35:18,JD100,,3.981,DIGITUNDER,5,0.5205,0.0166,0.46,138,3617251639,lost,-0.46,1
11:35:20,JD100,,3.982,DIGITOVER,4,0.5205,0.0166,0.46,97,3617252979,won,0.38,1
11:35:22,JD100,,3.988,DIGITOVER,4,0.5237,0.0229,0.46,103,3617253959,won,0.38,1
11:35:25,JD100,,3.987,DIGITOVER,4,0.5206,0.0166,0.46,130,3617258959,won,0.38,1
11:35:27,JD100,,3.986,DIGITOVER,4,0.5238,0.0229,0.46,122,3617260019,lost,-0.46,1
11:35:29,JD100,,3.989,DIGITOVER,4,0.5221,0.0196,0.46,109,3617262319,lost,-0.46,1
11:35:31,JD100,,3.989,DIGITUNDER,5,0.5206,0.0167,0.46,95,3617263799,lost,-0.46,1
11:35:33,JD100,,3.987,DIGITOVER,4,0.5206,0.0167,0.47,103,3617265799,won,0.38,1
11:35:35,JD100,,3.987,DIGITOVER,4,0.5238,0.0229,0.47,125,3617267299,lost,-0.47,1
11:35:37,JD100,,3.989,DIGITUNDER,5,0.5237,0.0229,0.47,106,3617268739,won,0.38,1
11:35:39,JD100,,3.987,DIGITUNDER,5,0.5238,0.0229,0.47,117,3617269679,won,0.38,1
11:35:41,JD100,,3.983,DIGITUNDER,5,0.5206,0.0167,0.47,98,3617271319,won,0.38,1
11:35:43,JD100,,3.983,DIGITOVER,4,0.5206,0.0167,0.47,160,3617274319,won,0.38,1
11:35:45,JD100,,3.982,DIGITUNDER,5,0.5238,0.0229,0.47,174,3617277339,won,0.38,1
11:35:47,JD100,,3.978,DIGITUNDER,5,0.5238,0.0230,0.47,170,3617280199,won,0.38,1
11:35:49,JD100,,3.978,DIGITUNDER,5,0.5206,0.0167,0.47,143,3617281399,won,0.38,1
11:35:51,JD100,,3.978,DIGITUNDER,5,0.5238,0.0230,0.47,101,3617282739,lost,-0.47,1
11:35:53,JD100,,3.978,DIGITOVER,4,0.5238,0.0230,0.47,105,3617283979,won,0.38,1
11:35:55,JD100,,3.977,DIGITOVER,4,0.5221,0.0197,0.47,115,3617285259,lost,-0.47,1
11:35:57,JD100,,3.976,DIGITUNDER,5,0.5221,0.0196,0.47,125,3617287519,won,0.38,1
11:36:00,JD100,,3.973,DIGITUNDER,5,0.5238,0.0230,0.47,108,3617288279,won,0.38,1
11:36:02,JD100,,3.978,DIGITUNDER,5,0.5221,0.0197,0.47,112,3617289559,lost,-0.47,1
11:36:04,JD100,,3.980,DIGITOVER,4,0.5238,0.0230,0.47,123,3617290479,lost,-0.47,1
11:36:06,JD100,,3.983,DIGITUNDER,5,0.5221,0.0197,0.46,116,3617292979,lost,-0.46,1
11:36:08,JD100,,3.984,DIGITOVER,4,0.5221,0.0197,0.47,104,3617294339,lost,-0.47,1
11:36:10,JD100,,3.984,DIGITOVER,4,0.5206,0.0168,0.46,148,3617296419,won,0.38,1
11:36:13,JD100,,3.984,DIGITUNDER,5,0.5221,0.0197,0.47,120,3617299039,won,0.38,1
11:36:15,JD100,,3.984,DIGITUNDER,5,0.5206,0.0168,0.47,114,3617300279,lost,-0.47,1
11:36:17,JD100,,3.985,DIGITOVER,4,0.5238,0.0230,0.47,119,3617301699,lost,-0.47,1
11:36:19,JD100,,3.981,DIGITUNDER,5,0.5238,0.0230,0.47,113,3617304099,lost,-0.47,1
11:36:21,JD100,,3.982,DIGITOVER,4,0.5206,0.0167,0.47,109,3617305479,lost,-0.47,1
11:36:23,JD100,,3.983,DIGITUNDER,5,0.5238,0.0230,0.47,105,3617307099,lost,-0.47,1
11:36:25,JD100,,3.985,DIGITOVER,4,0.5221,0.0196,0.47,110,3617308139,lost,-0.47,1
11:36:27,JD100,,3.985,DIGITOVER,4,0.5238,0.0229,0.46,129,3617310259,won,0.38,1
11:36:29,JD100,,3.985,DIGITOVER,4,0.5206,0.0166,0.46,130,3617311799,won,0.38,1
11:36:31,JD100,,3.985,DIGITUNDER,5,0.5221,0.0196,0.46,115,3617316439,lost,-0.46,1
11:36:33,JD100,,3.986,DIGITOVER,4,0.5221,0.0196,0.46,104,3617318079,lost,-0.46,1
11:36:35,JD100,,3.981,DIGITUNDER,5,0.5206,0.0167,0.46,112,3617319939,lost,-0.46,1
11:36:37,JD100,,3.982,DIGITUNDER,5,0.5237,0.0228,0.46,131,3617321999,won,0.38,1
11:36:39,JD100,,3.982,DIGITUNDER,5,0.5237,0.0229,0.47,210,3617323399,lost,-0.47,1
11:36:41,JD100,,3.984,DIGITOVER,4,0.5237,0.0228,0.47,118,3617324839,won,0.38,1
11:36:43,JD100,,3.978,DIGITOVER,4,0.5221,0.0196,0.47,150,3617325659,won,0.38,1
11:36:45,JD100,,3.978,DIGITUNDER,5,0.5206,0.0167,0.47,169,3617327979,lost,-0.47,1
11:36:47,JD100,,3.977,DIGITUNDER,5,0.5237,0.0228,0.47,134,3617331959,lost,-0.47,1
11:36:50,JD100,,3.978,DIGITOVER,4,0.5205,0.0166,0.47,124,3617332959,lost,-0.47,1
11:36:52,JD100,,3.979,DIGITUNDER,5,0.5220,0.0195,0.47,132,3617336559,lost,-0.47,1
11:36:54,JD100,,3.978,DIGITOVER,4,0.5205,0.0166,0.47,151,3617338119,lost,-0.47,1
11:36:56,JD100,,3.974,DIGITOVER,4,0.5205,0.0166,0.94,123,3617340699,won,0.77,1
11:36:58,JD100,,3.978,DIGITOVER,4,0.5205,0.0166,0.94,115,3617343099,lost,-0.94,1
11:37:00,JD100,,3.979,DIGITUNDER,5,0.5236,0.0227,0.94,147,3617344379,lost,-0.94,1
11:37:02,JD100,,3.981,DIGITOVER,4,0.5205,0.0165,0.94,122,3617345359,lost,-0.94,1
11:37:04,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.94,125,3617348099,lost,-0.94,1
11:37:06,JD100,,3.978,DIGITUNDER,5,0.5205,0.0165,0.94,181,3617349819,lost,-0.94,1
11:37:08,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.94,343,3617353059,won,0.77,1
11:37:10,JD100,,3.980,DIGITOVER,4,0.5236,0.0226,0.94,201,3617354119,won,0.77,1
11:37:12,JD100,,3.979,DIGITOVER,4,0.5236,0.0226,0.94,141,3617355439,won,0.77,1
11:37:14,JD100,,3.979,DIGITUNDER,5,0.5220,0.0195,0.94,150,3617357839,lost,-0.94,1
11:37:16,JD100,,3.977,DIGITOVER,4,0.5205,0.0165,0.93,150,3617358979,won,0.76,1
11:37:19,JD100,,3.973,DIGITOVER,4,0.5205,0.0165,0.93,128,3617360179,lost,-0.93,1
11:37:21,JD100,,3.978,DIGITUNDER,5,0.5205,0.0165,0.72,195,3617362579,won,0.59,1
11:37:23,JD100,,3.976,DIGITUNDER,5,0.5205,0.0165,0.93,131,3617363759,lost,-0.93,1
11:37:25,JD100,,3.974,DIGITOVER,4,0.5236,0.0227,0.93,161,3617365379,lost,-0.93,1
11:37:27,JD100,,3.971,DIGITUNDER,5,0.5220,0.0196,0.88,128,3617370979,won,0.72,1
11:37:29,JD100,,3.964,DIGITOVER,4,0.5237,0.0227,0.61,165,3617374699,won,0.5,1
11:37:31,JD100,,3.963,DIGITOVER,4,0.5237,0.0227,0.35,143,3617376019,lost,-0.35,1
11:37:33,JD100,,3.963,DIGITOVER,4,0.5220,0.0195,0.35,99,3617380699,lost,-0.35,1
11:37:35,JD100,,3.965,DIGITUNDER,5,0.5220,0.0195,0.35,150,3617381719,lost,-0.35,1
11:37:37,JD100,,3.964,DIGITOVER,4,0.5205,0.0166,0.35,141,3617384159,won,0.29,1
11:37:39,JD100,,3.962,DIGITOVER,4,0.5205,0.0166,0.35,128,3617385379,won,0.29,1
